Date,Meal,Time,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2020-08-14,Snacks,,195.6,4.3,0.4,0.1,0.1,0.0,0.0,10.2,364.8,37.9,3.5,29.5,2.3,4.4,6.7,37.5,0.2,
2020-08-15,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-15,Dinner,,877.5,45.8,3.6,6.4,16.9,0.0,0.0,586.0,1261.0,99.0,12.4,27.1,29.5,491.2,39.3,128.9,26.8,
2020-08-15,Lunch,,267.7,8.5,5.7,1.3,0.5,0.0,0.0,3.3,571.9,49.7,9.3,24.3,4.1,7.0,46.6,11.3,3.3,
2020-08-15,Snacks,,119.9,4.1,0.4,0.0,0.1,0.0,0.0,8.7,209.0,17.8,0.0,14.4,1.9,0.0,0.0,28.8,0.0,
2020-08-16,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-16,Dinner,,745.1,29.9,0.9,0.7,4.9,0.0,0.0,47.1,1250.1,104.0,5.1,3.5,19.8,0.0,153.5,5.1,11.0,
2020-08-16,Lunch,,359.5,18.8,2.5,9.2,3.4,0.0,0.0,527.6,45.6,40.7,7.7,3.6,10.4,86.9,2.2,8.5,0.2,
2020-08-16,Snacks,,225.8,12.9,2.0,2.9,4.3,0.0,0.0,7.7,185.8,19.8,1.7,14.0,7.6,0.0,0.0,25.6,0.0,
2020-08-17,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-17,Dinner,,595.2,7.6,1.1,0.6,3.7,0.0,0.0,1343.0,63.8,90.8,17.8,3.5,34.7,0.0,0.9,10.8,13.9,
2020-08-17,Lunch,,381.2,11.5,4.9,0.1,0.0,0.0,0.0,1.5,522.1,57.0,8.7,41.0,11.5,16.5,27.6,9.8,2.4,
2020-08-17,Snacks,,126.6,4.4,0.4,0.0,0.1,0.0,0.0,9.1,220.6,18.8,0.0,15.2,2.0,0.0,0.0,30.4,0.0,
2020-08-18,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-18,Dinner,,1471.3,82.1,16.7,7.4,7.6,0.0,0.0,1392.2,267.5,123.9,23.9,43.9,62.8,11.6,42.7,7.1,4.3,
2020-08-18,Lunch,,543.3,35.4,7.2,4.2,19.8,0.0,0.0,287.7,300.6,37.1,10.1,4.7,16.1,60.2,117.8,16.7,16.5,
2020-08-18,Snacks,,132.1,3.5,0.3,0.0,0.0,0.0,0.0,4.8,482.4,17.3,3.3,17.5,2.9,12.1,20.9,17.8,2.2,
2020-08-19,Breakfast,,400.0,13.0,2.3,7.7,2.4,0.0,0.0,280.0,700.0,45.0,7.0,0.9,29.0,23.0,75.0,33.0,57.0,
2020-08-19,Dinner,,513.9,10.7,1.8,1.0,6.0,0.0,0.0,766.6,51.9,79.2,14.9,12.1,27.7,0.0,20.0,7.6,10.1,
2020-08-19,Lunch,,479.4,34.1,10.1,4.8,16.6,0.0,0.0,1.0,501.3,37.1,4.8,15.6,13.2,3.0,9.7,10.7,23.9,
2020-08-19,Snacks,,497.4,27.8,10.1,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,30.7,11.9,0.0,0.0,0.0,0.0,
2020-08-20,Breakfast,,400.0,13.0,2.3,7.7,2.4,0.0,0.0,280.0,700.0,45.0,7.0,0.9,29.0,23.0,75.0,33.0,57.0,
2020-08-20,Dinner,,674.1,39.6,8.2,3.9,6.9,0.0,0.0,81.2,346.6,51.2,6.2,5.9,28.3,50.0,64.5,50.1,23.5,
2020-08-20,Lunch,,326.4,8.7,5.7,1.2,0.4,0.0,0.0,2.3,475.8,57.0,6.8,49.7,4.0,15.1,30.6,7.1,2.5,
2020-08-20,Snacks,,626.8,43.6,6.9,10.0,14.8,0.0,0.0,204.8,116.1,36.3,6.0,8.9,23.5,0.0,0.0,16.7,0.0,
2020-08-21,Breakfast,,400.0,13.0,2.3,7.7,2.4,0.0,0.0,280.0,700.0,45.0,7.0,0.9,29.0,23.0,75.0,33.0,57.0,
2020-08-21,Dinner,,812.6,34.5,2.4,4.8,1.6,0.0,0.0,1406.6,1032.8,102.8,14.2,15.4,29.6,20.0,77.8,57.8,27.0,
2020-08-21,Lunch,,539.4,22.1,6.7,0.9,0.3,0.0,0.0,2.0,101.4,78.9,11.2,45.6,10.2,3.0,9.7,6.0,0.3,
2020-08-21,Snacks,,53.3,1.8,0.2,0.0,0.0,0.0,0.0,3.9,92.9,7.9,0.0,6.4,0.8,0.0,0.0,12.8,0.0,
2020-08-22,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-22,Dinner,,856.7,60.5,9.9,2.1,14.8,0.0,0.0,901.2,592.2,48.2,7.9,4.7,27.6,40.0,40.0,94.2,40.1,
2020-08-22,Lunch,,396.7,14.4,1.7,0.3,0.0,0.0,0.0,1103.1,490.4,68.0,8.6,34.0,3.8,9.4,21.5,18.1,0.6,
2020-08-22,Snacks,,854.3,54.6,13.1,0.0,0.0,0.0,0.0,6.1,92.9,76.2,8.3,41.2,20.6,0.0,0.0,12.8,0.0,
2020-08-23,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-23,Lunch,,413.5,29.1,5.6,3.2,18.5,0.0,0.0,37.2,60.7,22.6,6.0,5.4,17.0,57.0,54.6,4.3,18.7,
2020-08-23,Snacks,,49.6,2.4,0.2,0.0,0.0,0.0,0.0,4.8,116.1,5.2,0.0,3.2,1.1,0.0,0.0,16.7,0.0,
2020-08-31,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-31,Dinner,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-31,Lunch,,49.6,2.4,0.2,0.0,0.0,0.0,0.0,4.8,116.1,5.2,0.0,3.2,1.1,0.0,0.0,16.7,0.0,
2020-09-01,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-09-01,Dinner,,508.5,25.0,4.2,5.6,6.5,0.0,0.0,129.5,464.0,56.0,7.2,11.0,21.7,163.9,146.6,24.4,3.7,
2020-09-01,Lunch,,449.6,20.4,2.7,12.0,2.5,0.0,0.0,399.8,1046.1,29.2,7.0,7.2,41.1,20.0,66.0,36.7,40.0,
2020-09-02,Dinner,,572.4,32.2,6.8,0.0,0.0,0.0,0.0,46.0,192.2,46.5,3.4,9.6,25.5,218.9,73.8,21.9,5.9,
2020-09-03,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-09-03,Dinner,,589.1,37.4,3.5,5.8,8.5,0.0,0.0,541.0,116.2,28.9,12.2,3.6,43.5,0.0,0.0,16.8,15.1,
2020-09-03,Lunch,,449.6,20.4,3.3,11.0,2.7,0.0,0.0,1004.8,816.1,28.9,7.7,7.6,41.1,23.0,75.0,49.7,54.0,
2020-09-04,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-09-04,Dinner,,545.8,31.3,6.4,4.1,2.2,0.0,0.0,0.8,0.0,42.2,1.4,2.5,22.8,0.0,17.6,1.4,1.4,
2020-09-04,Lunch,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-09-04,Snacks,,261.9,16.1,1.4,0.0,0.1,0.0,0.0,31.6,333.3,25.7,2.3,14.1,4.0,30.0,50.0,37.5,4.0,
2020-09-05,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-09-05,Dinner,,1024.9,32.8,4.6,3.9,20.7,0.0,0.0,89.6,2680.9,161.9,19.8,33.8,23.1,575.0,651.9,38.6,34.6,
2020-09-05,Lunch,,499.1,22.9,3.0,12.0,2.6,0.0,0.0,404.6,1162.3,34.4,7.0,10.4,42.2,20.0,66.0,53.5,40.0,
2020-09-08,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-09-08,Dinner,,400.0,18.0,3.1,11.0,2.7,0.5,0.0,1.0,700.0,23.7,7.7,4.4,40.0,23.0,75.0,33.0,54.0,
2020-09-08,Lunch,,200.0,8.5,1.5,5.5,1.3,0.0,0.0,195.0,495.0,11.5,4.0,2.0,19.5,9.5,32.0,10.0,20.0,
2020-09-08,Snacks,,54.5,2.7,0.3,0.0,0.0,0.0,0.0,5.3,127.7,5.7,0.0,3.5,1.2,0.0,0.0,18.4,0.0,
2020-09-09,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-09-09,Dinner,,400.0,18.0,3.1,11.0,2.7,0.5,0.0,1.0,700.0,23.7,7.7,4.4,40.0,23.0,75.0,33.0,54.0,
2020-09-09,Lunch,,538.0,15.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7,0.0,27.7,7.9,0.0,0.0,0.0,0.0,
2020-09-10,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-09-10,Dinner,,905.6,49.7,8.1,0.0,0.0,0.0,3.2,466.8,101.0,88.1,27.1,11.2,26.5,30.8,50.0,9.6,5.6,
2020-09-10,Lunch,,449.6,20.4,2.7,12.0,2.5,0.0,0.0,399.8,1046.1,29.2,7.0,7.2,41.1,20.0,66.0,36.7,40.0,
2020-09-10,Snacks,,56.0,0.9,0.0,0.1,0.4,0.0,0.0,0.9,212.2,12.6,7.2,6.3,1.8,5.4,45.1,3.6,4.5,
2020-09-11,Breakfast,,431.0,13.4,2.3,7.8,2.4,0.0,0.0,700.0,700.0,52.4,10.5,3.6,29.4,23.0,92.6,34.4,58.4,
2020-09-11,Dinner,,469.9,36.7,6.6,7.9,19.1,0.0,0.0,364.9,173.0,20.4,5.3,5.0,16.4,35.2,41.9,18.7,15.3,
2020-09-11,Lunch,,400.0,18.0,3.1,11.0,2.7,0.0,0.0,1000.0,700.0,23.7,7.7,4.4,40.0,23.0,75.0,33.0,54.0,
2020-09-11,Snacks,,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-09-12,Breakfast,,400.0,18.0,3.1,11.0,2.7,0.0,0.0,1000.0,700.0,23.7,7.7,4.4,40.0,23.0,75.0,33.0,54.0,
2020-09-12,Dinner,,831.5,37.5,8.1,8.5,20.4,0.0,0.0,334.0,908.0,103.1,12.5,15.8,19.7,22.4,51.5,13.2,36.8,
2020-09-12,Lunch,10:20 PM,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,12.0,0.0,0.0,0.0,0.0,0.0,
2020-09-12,Snacks,,926.0,66.4,6.2,4.8,1.6,0.0,0.0,1866.0,0.0,55.1,4.4,3.3,32.1,0.0,0.0,0.0,15.0,
2020-09-13,Breakfast,2:35 PM,400.0,18.0,3.1,11.0,2.7,0.0,0.0,1000.0,700.0,23.7,7.7,4.4,40.0,23.0,75.0,33.0,54.0,
2020-09-13,Dinner,8:20 PM,528.0,34.5,6.4,0.0,0.0,0.0,0.0,36.0,192.2,26.8,6.8,7.9,33.1,203.9,54.3,20.9,4.4,
2020-09-13,Lunch,4:00 PM,49.6,2.4,0.2,0.0,0.0,0.0,0.0,4.8,116.1,5.2,0.0,3.2,1.1,0.0,0.0,16.7,0.0,
2020-09-13,Snacks,2:40 PM,1045.0,69.3,3.2,4.5,10.8,0.0,0.0,712.0,432.0,87.9,5.1,5.0,18.8,9.6,13.5,6.0,25.2,
2020-09-14,Breakfast,12:30 PM,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-09-14,Dinner,9:30 PM,833.6,43.4,3.6,11.0,4.0,0.0,0.0,862.2,1121.2,82.0,11.5,8.1,33.2,173.9,4.3,16.9,0.4,
2020-09-14,Lunch,4:25 PM,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-09-14,Snacks,12:30 PM,49.6,2.4,0.2,0.0,0.0,0.0,0.0,4.8,116.1,5.2,0.0,3.2,1.1,0.0,0.0,16.7,0.0,
2020-09-15,Breakfast,11:45 AM,251.3,6.8,1.2,4.0,1.2,0.0,0.0,350.9,419.3,36.1,6.8,9.6,15.2,14.2,46.2,21.9,28.8,
2020-09-15,Dinner,7:50 PM,944.0,62.0,6.4,2.3,15.8,0.0,0.0,27.3,0.2,42.6,9.4,17.6,14.8,1.5,20.0,5.0,15.2,
2020-09-15,Lunch,3:25 PM,400.0,18.0,3.1,11.0,2.7,0.0,0.0,1000.0,700.0,23.7,7.7,4.4,40.0,23.0,75.0,33.0,54.0,
2020-09-15,Snacks,3:25 PM,49.6,2.4,0.2,0.0,0.0,0.0,0.0,4.8,116.1,5.2,0.0,3.2,1.1,0.0,0.0,16.7,0.0,
2020-09-16,Breakfast,4:20 PM,449.6,20.4,2.7,12.0,2.5,0.0,0.0,399.8,1046.1,29.2,7.0,7.2,41.1,20.0,66.0,36.7,40.0,
2020-09-16,Dinner,8:15 PM,252.0,19.0,5.6,0.0,0.0,0.0,0.0,0.8,0.0,3.5,0.0,0.0,17.0,0.0,0.0,0.0,0.0,
2020-09-16,Lunch,4:20 PM,866.5,33.9,4.8,12.0,2.5,0.0,0.0,717.8,1147.1,86.9,14.6,18.3,52.7,50.0,116.0,40.7,44.0,
2020-09-17,Breakfast,10:40 AM,449.6,20.4,2.7,12.0,2.5,0.0,0.0,399.8,1046.1,29.2,7.0,7.2,41.1,20.0,66.0,36.7,40.0,
2020-09-17,Dinner,8:00 PM,1100.2,54.6,7.7,2.6,17.7,0.0,0.0,128.5,2468.1,115.3,18.8,17.6,43.3,584.5,221.0,61.5,20.9,
2020-09-17,Lunch,7:50 PM,449.6,20.4,2.7,12.0,2.5,0.0,0.0,399.8,1046.1,29.2,7.0,7.2,41.1,20.0,66.0,36.7,40.0,
2020-09-18,Breakfast,11:05 AM,499.1,22.9,3.0,12.0,2.6,0.0,0.0,404.6,1162.3,34.4,7.0,10.4,42.2,20.0,66.0,53.5,40.0,
2020-09-18,Dinner,7:50 PM,493.2,18.4,3.4,5.5,1.8,0.0,0.0,756.1,304.4,63.2,9.2,12.3,21.1,35.2,58.4,21.6,17.9,
2020-09-18,Lunch,7:50 PM,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-09-19,Breakfast,11:05 AM,602.0,29.2,9.5,12.0,2.5,0.0,0.0,395.0,930.0,39.2,7.0,18.8,50.5,20.0,66.0,20.0,40.0,
2020-09-19,Dinner,9:10 PM,1220.5,58.4,20.2,8.5,20.4,0.0,0.0,518.0,908.0,147.2,13.4,42.8,24.8,22.4,51.5,13.2,36.8,
2020-09-19,Lunch,2:55 PM,543.7,28.5,5.7,3.1,13.8,0.0,0.0,38.7,0.0,45.1,5.6,26.8,26.8,30.0,57.0,2.0,16.5,
2020-09-23,Breakfast,3:45 PM,499.1,21.9,3.0,12.0,2.6,0.5,0.0,399.6,232.3,33.4,6.0,10.4,41.2,0.0,0.0,33.5,0.0,
2020-09-25,Breakfast,11:30 AM,449.6,19.4,2.7,12.0,2.5,0.5,0.0,394.8,116.1,28.2,6.0,7.2,40.1,0.0,0.0,16.7,0.0,
2020-09-25,Dinner,8:05 PM,616.0,29.9,3.2,0.0,0.0,0.0,0.0,204.3,0.0,67.4,2.9,5.3,20.2,0.0,0.0,0.0,0.0,
2020-09-25,Lunch,3:40 PM,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-09-26,Breakfast,11:45 AM,449.6,20.4,2.7,12.0,2.5,0.0,0.0,399.8,1046.1,29.2,7.0,7.2,41.1,20.0,66.0,36.7,40.0,
2020-09-26,Dinner,9:00 PM,1142.0,60.4,11.7,11.5,27.6,0.0,0.0,746.0,1265.0,128.8,15.8,20.7,25.0,32.0,65.0,15.6,44.0,
2020-09-26,Lunch,5:25 PM,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-09-29,Breakfast,4:30 PM,669.0,27.2,7.9,12.0,2.5,0.0,0.0,395.0,930.0,63.0,7.0,26.8,44.1,20.0,66.0,20.0,40.0,
2020-09-29,Lunch,4:30 PM,400.0,17.0,2.5,12.0,2.5,0.5,0.0,390.0,0.0,23.0,6.0,4.0,39.0,0.0,0.0,0.0,0.0,
2020-09-30,Breakfast,2:45 PM,449.6,20.4,2.7,12.0,2.5,0.0,0.0,399.8,1046.1,29.2,7.0,7.2,41.1,20.0,66.0,36.7,40.0,
2020-09-30,Lunch,2:45 PM,25.0,2.5,0.5,0.0,1.5,0.0,0.0,330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-10-02,Breakfast,12:10 PM,449.6,15.4,2.5,7.7,2.4,0.0,0.0,284.8,816.1,50.2,7.0,4.1,30.1,23.0,75.0,49.7,57.0,
2020-10-02,Dinner,11:05 PM,1004.2,59.7,33.1,0.0,0.0,0.0,71.0,588.0,595.2,94.1,14.2,42.9,21.1,50.8,58.0,99.4,52.8,
2020-10-02,Snacks,11:05 PM,254.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,7.1,0.0,0.0,0.0,0.0,0.0,
2020-10-03,Breakfast,2:10 PM,400.0,13.0,2.3,7.7,2.4,0.0,0.0,280.0,700.0,45.0,7.0,0.9,29.0,23.0,75.0,33.0,57.0,
2020-10-03,Lunch,2:10 PM,233.0,11.7,6.5,0.0,0.0,0.0,39.0,149.0,0.0,18.2,0.0,0.0,13.0,8.0,0.0,39.0,0.0,
2020-10-15,Breakfast,11:20 AM,449.6,19.4,2.7,12.0,2.5,0.5,0.0,394.8,116.1,28.2,6.0,7.2,40.1,0.0,0.0,16.7,0.0,
2020-10-16,Breakfast,2:50 PM,400.0,13.0,2.3,7.7,2.4,0.0,0.0,280.0,700.0,45.0,7.0,0.9,29.0,23.0,75.0,33.0,57.0,
2020-10-16,Lunch,2:50 PM,264.8,9.8,4.5,0.0,0.0,0.0,0.0,4.8,116.1,36.4,0.0,21.4,4.4,0.0,0.0,16.7,0.0,
2020-10-18,Breakfast,11:10 AM,449.6,20.4,2.7,12.0,2.5,0.0,0.0,399.8,1046.1,29.2,7.0,7.2,41.1,20.0,66.0,36.7,40.0,
2020-10-20,Dinner,7:30 PM,397.3,17.1,2.0,1.4,9.9,0.0,0.0,575.5,1216.8,43.0,19.2,11.6,14.8,142.5,406.7,35.7,64.3,
2020-10-29,Breakfast,1:35 PM,309.5,18.1,1.4,0.0,0.0,0.0,0.0,1.2,0.0,33.9,4.6,3.0,0.0,0.0,0.0,0.0,0.0,
2020-10-29,Lunch,2:25 PM,126.0,4.1,2.4,0.0,0.0,0.0,0.0,0.2,0.0,21.7,3.1,10.2,2.2,0.0,0.0,0.0,0.0,
2020-11-02,Breakfast,1:00 PM,400.0,15.5,2.5,9.9,2.5,0.0,0.0,337.5,815.0,34.5,7.0,2.5,34.5,21.5,70.5,26.5,48.5,
2020-11-02,Dinner,6:45 PM,657.5,36.3,14.9,1.2,7.9,0.0,0.0,8.7,98.8,67.9,2.9,3.5,11.4,100.5,24.1,30.3,0.4,
2020-11-02,Lunch,6:45 PM,449.1,26.3,11.5,0.0,0.1,0.0,0.0,9.6,232.3,41.9,3.0,9.2,11.7,0.0,0.0,33.5,0.0,
2020-11-03,Breakfast,5:50 PM,400.0,13.0,2.3,7.8,2.4,0.0,0.0,700.0,700.0,46.1,9.1,1.1,29.0,23.0,75.0,33.0,57.0,
2020-11-03,Lunch,5:50 PM,200.0,9.0,1.3,6.0,1.3,0.0,0.0,197.5,465.0,12.0,3.5,2.0,20.0,10.0,33.0,10.0,20.0,
2020-11-26,Lunch,3:10 PM,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-11-29,Breakfast,4:05 PM,400.0,13.0,2.3,7.8,2.4,0.0,0.0,700.0,700.0,46.1,9.1,1.1,29.0,23.0,75.0,33.0,57.0,
2020-11-29,Lunch,4:05 PM,400.0,17.0,2.5,12.0,2.5,0.5,0.0,390.0,0.0,23.0,6.0,4.0,39.0,0.0,0.0,0.0,0.0,
2020-12-27,Breakfast,2:15 PM,400.0,13.0,2.5,7.0,2.5,0.2,0.2,0.0,0.0,45.0,8.0,1.0,29.0,0.0,0.0,0.0,0.0,
2020-12-27,Dinner,7:20 PM,889.0,28.8,3.2,0.0,0.0,0.0,45.0,1880.0,0.0,80.1,18.4,17.8,58.0,25.0,20.0,6.0,11.1,
2020-12-27,Lunch,4:40 PM,453.0,12.6,1.9,0.1,0.0,0.0,0.0,946.2,613.4,79.3,6.7,23.5,9.8,8.5,11.3,22.9,39.3,
2020-12-31,Breakfast,11:20 AM,962.2,61.0,16.9,10.0,14.8,0.0,0.0,400.2,0.0,74.4,6.0,20.8,24.9,0.0,0.0,0.0,0.0,
2020-12-31,Lunch,2:10 PM,200.0,9.0,1.6,5.5,1.4,0.0,0.0,500.0,350.0,11.9,3.9,2.2,20.0,11.5,37.5,16.5,27.0,
2021-01-02,Dinner,,1249.9,26.5,1.3,0.0,0.0,0.0,0.0,1040.9,0.0,107.9,14.1,12.0,40.2,0.0,0.0,0.0,0.0,
2021-01-02,Lunch,,375.9,15.2,1.6,0.2,0.1,0.0,0.0,206.7,322.6,55.6,5.5,25.5,4.6,1.8,7.7,50.7,0.3,
2021-01-03,Breakfast,12:00 AM,1916.0,100.5,0.0,0.0,0.0,0.0,0.0,1690.0,0.0,101.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,
2021-01-08,Breakfast,8:45 PM,520.4,24.0,3.7,11.0,2.7,0.0,0.0,1004.9,816.1,36.7,7.7,12.4,42.3,23.0,75.0,67.7,54.0,
2021-01-08,Dinner,8:45 PM,808.0,36.8,6.6,2.4,12.2,0.0,0.0,1494.9,1643.3,93.4,17.9,14.2,28.1,40.0,118.4,100.1,50.6,
2021-01-17,Dinner,6:40 PM,397.3,17.1,2.0,1.4,9.9,0.0,0.0,575.5,1216.8,43.0,19.2,11.6,14.8,142.5,406.7,35.7,64.3,
2021-01-22,Breakfast,6:50 PM,180.6,9.1,0.9,0.0,0.1,0.0,0.0,7.4,174.2,19.5,0.0,12.0,3.4,0.0,0.0,52.1,0.0,
2021-01-22,Dinner,6:50 PM,988.0,24.0,11.5,0.0,0.0,0.0,0.0,860.0,2060.0,165.3,13.6,10.4,27.3,0.0,0.0,0.0,0.0,
2021-01-24,Breakfast,5:45 PM,580.6,27.1,3.4,12.0,2.6,0.0,0.0,402.4,1104.2,43.5,7.0,16.0,43.4,20.0,66.0,72.1,40.0,
2021-01-24,Dinner,8:45 PM,922.1,39.3,16.5,1.4,9.8,0.5,85.0,730.3,1860.1,117.3,8.8,5.0,32.1,15.0,137.0,8.1,26.1,
2021-01-24,Lunch,5:45 PM,340.0,6.9,1.3,3.7,1.3,0.1,0.1,10.0,566.0,69.5,6.0,13.7,16.5,4.0,240.0,6.0,2.0,
2021-01-25,Breakfast,2:40 PM,544.4,25.3,3.2,12.0,2.5,0.0,0.0,400.9,1069.4,39.6,7.0,13.6,42.7,20.0,66.0,61.7,40.0,
2021-01-25,Lunch,2:40 PM,400.0,17.0,2.5,12.0,2.5,0.5,0.0,390.0,0.0,23.0,6.0,4.0,39.0,0.0,0.0,0.0,0.0,
2021-01-26,Breakfast,5:15 PM,544.4,25.3,3.2,12.0,2.5,0.0,0.0,400.9,1069.4,39.6,7.0,13.6,42.7,20.0,66.0,61.7,40.0,
2021-01-26,Dinner,8:15 PM,901.7,41.7,6.1,1.4,9.8,0.0,0.0,506.3,592.1,92.8,14.5,19.2,37.9,70.0,99.0,100.1,45.1,
2021-01-26,Lunch,5:15 PM,213.8,0.7,0.1,0.3,0.1,0.0,0.0,2.7,566.0,61.7,9.8,37.6,2.8,6.8,126.1,23.7,1.0,
2021-01-27,Breakfast,2:50 PM,556.5,24.9,3.3,12.0,2.5,0.5,0.0,396.4,151.0,39.9,6.0,14.4,42.0,0.0,0.0,45.2,0.0,
2021-01-27,Dinner,8:20 PM,828.0,34.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,87.4,7.4,5.2,30.9,0.0,0.0,0.0,0.0,
2021-01-27,Lunch,2:50 PM,340.0,13.0,3.2,1.8,6.6,0.0,0.0,0.7,0.0,48.5,3.7,7.6,8.9,0.0,0.0,0.0,0.0,
2021-01-28,Breakfast,12:35 PM,144.4,7.3,0.7,0.0,0.0,0.0,0.0,5.9,139.4,15.6,0.0,9.6,2.7,0.0,0.0,41.7,0.0,
2021-01-28,Dinner,7:55 PM,694.5,14.8,1.5,0.0,0.0,0.0,0.0,160.0,0.0,107.2,5.1,11.3,17.2,0.0,0.0,0.0,0.0,
2021-01-28,Lunch,2:00 PM,285.2,9.3,1.3,6.1,1.3,0.0,0.0,199.1,640.3,34.6,7.4,19.0,20.4,14.9,40.5,19.8,20.2,
2021-01-28,Snacks,10:50 AM,947.4,34.7,20.2,0.0,0.0,0.0,0.0,184.0,0.0,155.6,9.9,132.7,8.0,0.0,0.0,0.0,0.0,
2021-01-29,Breakfast,12:35 PM,144.4,7.3,0.7,0.0,0.0,0.0,0.0,5.9,139.4,15.6,0.0,9.6,2.7,0.0,0.0,41.7,0.0,
2021-01-29,Dinner,10:20 PM,1218.9,54.5,8.0,0.0,0.0,0.0,0.0,0.8,0.0,127.5,0.3,13.5,40.0,0.0,0.0,0.0,0.0,
2021-01-29,Lunch,10:20 PM,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2021-01-30,Breakfast,12:35 PM,144.4,7.3,0.7,0.0,0.0,0.0,0.0,5.9,139.4,15.6,0.0,9.6,2.7,0.0,0.0,41.7,0.0,
2021-01-30,Lunch,9:45 PM,1303.9,85.8,14.1,10.2,30.8,0.0,0.0,62.3,1528.8,97.4,12.6,22.9,42.2,43.5,50.3,105.7,69.0,
2021-01-30,Snacks,11:25 AM,769.5,45.2,5.3,0.0,0.0,0.0,0.0,540.0,0.0,87.0,9.8,0.8,8.7,0.0,22.5,0.0,3.0,
